cid,contact,day,month,duration,campaign,pdays,previous,poutcome,y
C35743,cellular,8,may,86,1,298,3,failure,no
C35744,cellular,8,may,80,1,322,4,failure,no
C35750,cellular,8,may,1014,2,-1,0,,no
C35751,cellular,8,may,144,2,368,1,failure,no
C35752,cellular,8,may,498,1,263,5,failure,no
C35757,cellular,8,may,364,1,262,2,failure,no
C35759,cellular,8,may,212,2,-1,0,,no
C35760,cellular,8,may,49,1,-1,0,,no
C35764,cellular,8,may,134,1,170,5,failure,no
C35768,cellular,8,may,239,1,368,2,failure,no
C35769,cellular,8,may,111,4,347,3,other,no
C35779,cellular,8,may,98,1,-1,0,,no
C35781,cellular,8,may,80,2,-1,0,,no
C35789,cellular,8,may,414,2,287,2,failure,no
C35792,cellular,8,may,606,3,-1,0,,yes
C35793,cellular,8,may,191,3,-1,0,,no
C35797,cellular,8,may,237,1,368,1,other,no
C35805,cellular,8,may,55,1,-1,0,,no
C35819,cellular,8,may,159,1,-1,0,,no
C35821,cellular,8,may,308,3,-1,0,,yes
C35824,cellular,8,may,132,1,-1,0,,no
C35828,cellular,8,may,197,2,-1,0,,no
C35830,cellular,8,may,157,1,-1,0,,no
C35831,cellular,8,may,520,2,343,3,other,no
C35837,cellular,8,may,662,1,367,1,success,yes
C35839,cellular,8,may,248,1,343,9,failure,no
C35840,cellular,8,may,78,1,359,3,failure,no
C35841,cellular,8,may,18,1,366,1,failure,no
C35843,cellular,8,may,82,2,361,4,failure,no
C35847,cellular,8,may,67,3,-1,0,,no
C35850,cellular,8,may,306,1,262,1,other,no
C35854,cellular,8,may,176,1,-1,0,,no
C35855,cellular,8,may,1448,2,-1,0,,yes
C35859,cellular,8,may,142,1,-1,0,,no
C35862,cellular,8,may,728,1,-1,0,,yes
C35870,cellular,8,may,144,3,-1,0,,no
C35871,cellular,8,may,339,1,66,3,other,no
C35873,cellular,8,may,319,1,368,1,failure,no
C35879,cellular,8,may,151,4,171,11,other,no
C35884,cellular,8,may,247,1,261,4,failure,no
C35886,cellular,8,may,85,1,168,2,failure,no
C35889,cellular,8,may,462,1,359,2,failure,no
C35896,cellular,8,may,345,2,358,1,failure,no
C35897,cellular,8,may,254,2,361,8,other,no
C35899,cellular,8,may,219,2,-1,0,,no
C35910,cellular,8,may,137,1,340,5,failure,no
C35911,cellular,8,may,122,2,338,8,other,no
C35912,cellular,8,may,233,2,-1,0,,no
C35914,cellular,8,may,238,6,-1,0,,no
C35922,telephone,8,may,37,3,303,1,failure,no
C35925,cellular,8,may,44,2,275,2,failure,no
C35927,cellular,8,may,323,2,368,2,failure,no
C35928,cellular,8,may,309,2,-1,0,,no
C35936,cellular,8,may,86,4,-1,0,,no
C35938,cellular,8,may,177,2,364,6,other,no
C35944,cellular,8,may,104,4,252,3,failure,no
C35949,cellular,8,may,187,3,360,2,failure,no
C35950,cellular,8,may,296,5,361,11,failure,no
C35956,cellular,8,may,55,2,298,4,failure,no
C35957,cellular,8,may,685,2,366,1,other,yes
C35959,cellular,8,may,413,2,-1,0,,no
C35960,cellular,8,may,211,2,337,3,other,no
C35961,cellular,8,may,129,2,-1,0,,no
C35963,cellular,8,may,217,7,-1,0,,no
C35965,cellular,8,may,152,2,347,1,failure,no
C35966,cellular,8,may,1024,3,347,3,failure,yes
C35968,cellular,8,may,129,2,359,4,failure,no
C35971,cellular,8,may,311,3,-1,0,,no
C35972,cellular,8,may,746,2,-1,0,,no
C35973,cellular,8,may,348,4,350,2,other,no
C35982,cellular,8,may,348,4,-1,0,,no
C35984,cellular,8,may,83,1,367,2,failure,no
C35987,cellular,8,may,340,2,312,4,failure,no
C35988,telephone,8,may,546,3,368,4,failure,no
C35992,cellular,8,may,129,4,-1,0,,no
C35994,cellular,8,may,89,1,-1,0,,no
C35997,cellular,8,may,311,1,-1,0,,no
C35998,cellular,8,may,108,1,-1,0,,no
C36003,telephone,8,may,26,1,-1,0,,no
C36004,telephone,8,may,713,3,-1,0,,no
C36014,telephone,11,may,9,5,-1,0,,no
C36025,cellular,11,may,125,2,175,1,failure,no
C36030,cellular,11,may,108,6,371,2,failure,no
C36042,cellular,11,may,249,1,-1,0,,no
C36044,telephone,11,may,26,1,-1,0,,no
C36046,telephone,11,may,194,1,340,2,failure,no
C36048,cellular,11,may,313,1,349,3,other,no
C36053,cellular,11,may,457,1,-1,0,,no
C36055,cellular,11,may,547,1,-1,0,,no
C36060,cellular,11,may,57,1,-1,0,,no
C36062,cellular,11,may,7,5,171,12,failure,no
C36071,cellular,11,may,94,1,-1,0,,no
C36072,cellular,11,may,73,1,-1,0,,no
C36075,cellular,11,may,143,4,-1,0,,no
C36076,cellular,11,may,261,1,-1,0,,no
C36080,telephone,11,may,108,2,306,1,failure,no
C36083,cellular,11,may,207,7,-1,0,,no
C36087,cellular,11,may,40,8,299,1,success,no
C36088,cellular,11,may,1038,1,370,1,failure,yes
C36089,cellular,11,may,94,1,350,5,other,no
C36092,telephone,11,may,65,1,356,2,failure,no
C36094,cellular,11,may,12,8,342,9,failure,no
C36098,cellular,11,may,469,1,350,1,failure,no
C36099,cellular,11,may,58,1,305,1,failure,no
C36101,cellular,11,may,629,1,173,1,failure,yes
C36102,telephone,11,may,243,1,-1,0,,no
C36105,cellular,11,may,460,1,-1,0,,no
C36106,cellular,11,may,183,1,-1,0,,no
C36108,cellular,11,may,112,1,-1,0,,no
C36112,cellular,11,may,15,7,-1,0,,no
C36115,cellular,11,may,214,2,276,3,failure,no
C36116,cellular,11,may,182,2,-1,0,,no
C36119,cellular,11,may,67,1,-1,0,,no
C36129,cellular,11,may,220,1,339,4,failure,no
C36137,cellular,11,may,308,1,-1,0,,no
C36141,cellular,11,may,138,1,-1,0,,no
C36142,cellular,11,may,442,1,370,3,failure,no
C36144,cellular,11,may,200,2,-1,0,,no
C36146,cellular,11,may,51,1,305,1,failure,no
C36150,cellular,11,may,471,2,174,12,other,no
C36160,cellular,11,may,295,1,370,1,failure,no
C36162,cellular,11,may,733,2,-1,0,,yes
C36164,cellular,11,may,214,1,-1,0,,no
C36167,cellular,11,may,306,1,-1,0,,no
C36174,cellular,11,may,666,1,-1,0,,yes
C36175,cellular,11,may,247,2,367,4,other,no
C36176,cellular,11,may,239,5,367,2,failure,no
C36183,cellular,11,may,190,1,300,2,failure,no
C36186,cellular,11,may,405,1,174,3,failure,no
C36190,cellular,11,may,360,1,370,1,other,no
C36191,cellular,11,may,490,2,-1,0,,no
C36196,cellular,11,may,149,1,259,4,failure,no
C36199,cellular,11,may,225,1,347,1,failure,no
C36207,cellular,11,may,281,2,266,6,failure,no
C36210,cellular,11,may,214,8,326,2,failure,no
C36213,cellular,11,may,465,1,364,3,other,no
C36215,cellular,11,may,133,1,-1,0,,no
C36218,cellular,11,may,49,1,-1,0,,no
C36224,cellular,11,may,114,1,301,3,failure,no
C36228,cellular,11,may,327,1,-1,0,,no
C36229,cellular,11,may,177,1,173,1,failure,no
C36233,cellular,11,may,79,2,-1,0,,no
C36238,cellular,11,may,29,3,-1,0,,no
C36240,cellular,11,may,610,2,-1,0,,yes
C36242,cellular,11,may,128,3,-1,0,,no
C36245,cellular,11,may,70,8,339,6,other,no
C36249,cellular,11,may,66,1,301,3,failure,no
C36251,cellular,11,may,432,2,-1,0,,no
C36253,cellular,11,may,146,2,-1,0,,no
C36254,cellular,11,may,134,2,370,1,failure,no
C36255,cellular,11,may,313,1,369,2,failure,no
C36257,cellular,11,may,1114,2,-1,0,,no
C36260,cellular,11,may,185,1,305,1,failure,no
C36268,cellular,11,may,299,2,-1,0,,no
C36279,cellular,11,may,40,4,-1,0,,no
C36286,cellular,11,may,295,3,-1,0,,no
C36287,cellular,11,may,505,2,-1,0,,no
C36291,cellular,11,may,330,2,368,2,failure,no
C36292,cellular,11,may,148,1,367,2,failure,no
C36297,cellular,11,may,74,1,-1,0,,no
C36298,cellular,11,may,475,1,171,6,failure,yes
C36301,cellular,11,may,93,2,-1,0,,no
C36303,cellular,11,may,228,2,363,2,failure,no
C36304,cellular,11,may,157,1,-1,0,,no
C36308,telephone,11,may,52,1,-1,0,,no
C36312,cellular,11,may,129,1,-1,0,,no
C36313,cellular,11,may,264,1,-1,0,,no
C36316,cellular,11,may,329,2,-1,0,,no
C36317,cellular,11,may,242,3,341,1,other,no
C36319,telephone,11,may,267,1,369,1,failure,no
C36320,cellular,11,may,160,2,-1,0,,no
C36321,cellular,11,may,184,2,-1,0,,no
C36322,cellular,11,may,289,5,-1,0,,no
C36324,cellular,11,may,288,1,360,2,failure,no
C36328,cellular,11,may,79,3,-1,0,,no
C36329,cellular,11,may,261,1,369,2,failure,no
C36342,cellular,11,may,290,1,-1,0,,no
C36347,cellular,11,may,263,2,348,4,failure,no
C36348,cellular,11,may,228,1,-1,0,,no
C36349,cellular,11,may,306,2,347,1,other,no
C36354,cellular,11,may,275,2,307,1,other,no
C36357,cellular,11,may,146,2,-1,0,,no
C36358,cellular,11,may,171,2,-1,0,,no
C36366,cellular,11,may,333,1,-1,0,,no
C36367,cellular,11,may,128,1,369,1,failure,no
C36368,cellular,11,may,102,1,-1,0,,no
C36369,cellular,11,may,400,1,173,5,failure,no
C36371,cellular,11,may,69,1,-1,0,,no
C36372,cellular,11,may,126,2,-1,0,,no
C36375,cellular,11,may,133,2,370,2,failure,no
C36382,cellular,11,may,247,6,-1,0,,no
C36384,cellular,11,may,445,2,299,6,other,no
C36387,cellular,11,may,148,2,-1,0,,no
C36391,telephone,11,may,386,2,-1,0,,no
C36394,cellular,11,may,565,2,-1,0,,no
C36396,cellular,11,may,184,4,-1,0,,no
C36404,telephone,11,may,64,2,347,1,other,no
C36408,telephone,11,may,259,4,-1,0,,no
C36411,cellular,11,may,447,2,-1,0,,no
C36413,cellular,11,may,143,3,356,1,other,no
C36416,cellular,11,may,254,2,-1,0,,no
C36417,cellular,11,may,56,3,-1,0,,no
C36418,cellular,11,may,204,2,348,2,failure,no
C36420,cellular,11,may,819,2,-1,0,,yes
C36421,cellular,11,may,217,3,264,4,failure,no
C36428,cellular,11,may,180,3,-1,0,,no
C36430,cellular,11,may,196,2,-1,0,,no
C36435,cellular,11,may,498,2,-1,0,,no
C36442,cellular,11,may,120,2,-1,0,,no
C36445,telephone,11,may,82,2,350,1,failure,no
C36446,cellular,11,may,304,3,173,7,failure,no
C36447,cellular,11,may,273,5,-1,0,,no
C36451,cellular,11,may,350,3,-1,0,,no
C36452,cellular,11,may,94,4,-1,0,,no
C36453,cellular,11,may,1388,2,-1,0,,yes
C36455,telephone,11,may,338,2,-1,0,,no
C36457,telephone,11,may,1143,4,-1,0,,no
C36459,telephone,11,may,58,3,334,3,other,no
C36460,cellular,11,may,142,5,-1,0,,no
C36462,cellular,11,may,63,2,370,2,failure,no
C36466,cellular,11,may,911,3,-1,0,,yes
C36476,cellular,11,may,927,2,-1,0,,no
C36483,cellular,12,may,116,2,-1,0,,no
C36488,cellular,12,may,75,5,-1,0,,no
C36493,cellular,12,may,15,8,351,9,other,no
C36495,cellular,12,may,788,2,-1,0,,no
C36501,cellular,12,may,214,3,-1,0,,no
C36503,cellular,12,may,97,3,365,6,failure,no
C36506,cellular,12,may,34,2,288,12,failure,no
C36510,telephone,12,may,11,6,-1,0,,no
C36512,cellular,12,may,151,2,343,4,failure,no
C36513,cellular,12,may,131,2,-1,0,,no
C36518,cellular,12,may,20,8,350,9,failure,no
C36523,cellular,12,may,63,1,-1,0,,no
C36524,cellular,12,may,42,1,292,1,other,no
C36526,cellular,12,may,341,1,-1,0,,no
C36531,cellular,12,may,150,4,330,11,other,no
C36532,cellular,12,may,431,1,-1,0,,no
C36535,cellular,12,may,99,1,370,1,failure,no
C36536,cellular,12,may,49,1,-1,0,,no
C36543,cellular,12,may,300,1,370,3,failure,no
C36545,cellular,12,may,178,1,-1,0,,no
C36546,cellular,12,may,201,1,-1,0,,no
C36548,cellular,12,may,214,1,358,2,other,no
C36552,cellular,12,may,178,1,175,2,failure,no
C36555,cellular,12,may,187,1,-1,0,,no
C36556,cellular,12,may,69,1,361,1,failure,no
C36561,cellular,12,may,64,4,371,1,failure,no
C36562,cellular,12,may,631,1,344,1,success,no
C36564,cellular,12,may,207,1,306,1,failure,no
C36566,cellular,12,may,942,1,-1,0,,no
C36572,cellular,12,may,358,1,260,5,other,no
C36573,cellular,12,may,366,1,172,4,success,no
C36576,cellular,12,may,560,1,-1,0,,yes
C36580,cellular,12,may,74,1,-1,0,,no
C36591,cellular,12,may,63,5,370,1,other,no
C36592,cellular,12,may,137,1,-1,0,,no
C36594,cellular,12,may,22,4,-1,0,,no
C36596,cellular,12,may,703,4,-1,0,,yes
C36599,cellular,12,may,85,1,-1,0,,no
C36602,cellular,12,may,1272,1,-1,0,,yes
C36607,cellular,12,may,7,5,342,15,other,no
C36608,cellular,12,may,43,1,347,2,failure,no
C36611,cellular,12,may,429,2,-1,0,,no
C36614,cellular,12,may,92,1,-1,0,,no
C36622,telephone,12,may,139,4,371,1,other,no
C36623,cellular,12,may,232,1,-1,0,,no
C36626,cellular,12,may,153,1,-1,0,,no
C36628,cellular,12,may,261,1,363,1,success,no
C36634,cellular,12,may,306,1,-1,0,,no
C36636,cellular,12,may,202,2,-1,0,,no
C36637,telephone,12,may,22,1,-1,0,,no
C36638,cellular,12,may,455,1,-1,0,,no
C36642,cellular,12,may,41,1,-1,0,,no
C36644,cellular,12,may,360,1,-1,0,,no
C36645,cellular,12,may,179,1,-1,0,,no
C36651,cellular,12,may,205,2,306,1,failure,no
C36652,cellular,12,may,344,1,-1,0,,no
C36656,cellular,12,may,87,2,-1,0,,no
C36662,cellular,12,may,37,1,-1,0,,no
C36663,cellular,12,may,109,1,351,4,other,no
C36664,cellular,12,may,152,3,351,2,failure,no
C36667,cellular,12,may,30,7,-1,0,,no
C36668,cellular,12,may,118,1,-1,0,,no
C36669,cellular,12,may,79,1,329,2,failure,no
C36670,cellular,12,may,324,1,-1,0,,no
C36671,cellular,12,may,426,1,370,2,failure,yes
C36673,cellular,12,may,132,1,-1,0,,no
C36675,cellular,12,may,211,1,364,3,failure,no
C36677,cellular,12,may,816,1,342,4,failure,no
C36680,cellular,12,may,131,1,361,1,other,no
C36682,cellular,12,may,337,1,-1,0,,no
C36683,cellular,12,may,185,2,-1,0,,no
C36684,cellular,12,may,78,5,-1,0,,no
C36686,cellular,12,may,36,3,172,5,failure,no
C36687,cellular,12,may,74,3,301,3,other,no
C36689,telephone,12,may,81,5,-1,0,,no
C36704,cellular,12,may,116,1,-1,0,,no
C36710,cellular,12,may,340,2,175,1,failure,no
C36713,cellular,12,may,7,5,285,30,other,no
C36714,cellular,12,may,493,10,362,1,other,no
C36716,cellular,12,may,184,3,-1,0,,no
C36721,cellular,12,may,51,2,342,3,failure,no
C36722,cellular,12,may,267,1,-1,0,,no
C36725,cellular,12,may,95,1,327,9,other,no
C36731,cellular,12,may,814,1,-1,0,,no
C36736,cellular,12,may,136,1,-1,0,,no
C36737,cellular,12,may,59,1,301,1,other,no
C36739,cellular,12,may,77,1,301,2,failure,no
C36743,cellular,12,may,396,1,172,3,failure,no
C36744,cellular,12,may,136,2,-1,0,,no
C36752,cellular,12,may,175,1,-1,0,,no
C36758,cellular,12,may,313,2,-1,0,,no
C36759,cellular,12,may,395,2,-1,0,,no
C36763,cellular,12,may,232,2,-1,0,,no
C36766,cellular,12,may,200,2,-1,0,,no
C36767,cellular,12,may,225,1,-1,0,,no
C36769,cellular,12,may,293,2,-1,0,,no
C36771,cellular,12,may,137,2,-1,0,,no
C36776,cellular,12,may,357,1,175,4,failure,no
C36778,cellular,12,may,215,1,-1,0,,no
C36780,cellular,12,may,230,1,-1,0,,no
C36785,cellular,12,may,100,1,369,2,failure,no
C36786,cellular,12,may,955,2,-1,0,,yes
C36787,cellular,12,may,146,1,356,1,failure,no
C36790,cellular,12,may,95,4,357,1,failure,no
C36793,cellular,12,may,458,1,-1,0,,yes
C36795,cellular,12,may,148,1,-1,0,,no
C36798,cellular,12,may,165,2,363,1,failure,no
C36803,cellular,12,may,88,2,-1,0,,no
C36809,cellular,12,may,278,1,-1,0,,no
C36814,cellular,12,may,215,2,-1,0,,no
C36815,telephone,12,may,370,2,-1,0,,no
C36826,cellular,12,may,183,4,-1,0,,no
C36827,cellular,12,may,485,2,342,4,other,no
C36829,cellular,12,may,328,2,-1,0,,no
C36830,cellular,12,may,289,2,-1,0,,yes
C36835,cellular,12,may,637,3,328,22,other,yes
C36836,cellular,12,may,301,3,263,11,success,no
C36845,cellular,12,may,609,1,-1,0,,yes
C36847,telephone,12,may,217,1,175,2,failure,no
C36849,cellular,12,may,208,6,371,1,failure,no
C36850,cellular,12,may,415,1,344,1,failure,no
C36852,cellular,12,may,173,2,350,7,failure,no
C36854,cellular,12,may,350,5,286,2,failure,no
C36855,cellular,12,may,224,2,357,2,failure,no
C36856,cellular,12,may,614,3,-1,0,,yes
C36859,cellular,12,may,168,4,-1,0,,no
C36862,cellular,12,may,234,6,174,3,failure,no
C36866,cellular,12,may,398,6,-1,0,,yes
C36870,cellular,12,may,259,3,-1,0,,no
C36871,telephone,12,may,29,2,370,1,failure,no
C36873,cellular,12,may,306,2,-1,0,,no
C36876,cellular,12,may,254,4,365,2,failure,no
C36881,cellular,12,may,216,2,259,3,other,no
C36883,cellular,12,may,85,2,71,3,failure,no
C36884,cellular,12,may,325,2,-1,0,,no
C36886,cellular,12,may,187,4,-1,0,,no
C36891,telephone,12,may,149,5,299,10,failure,no
C36894,cellular,12,may,193,2,-1,0,,no
C36895,cellular,12,may,302,2,344,3,other,no
C36903,cellular,12,may,361,2,-1,0,,no
C36908,telephone,12,may,556,2,287,13,success,yes
C36911,cellular,12,may,253,3,334,2,failure,no
C36914,cellular,12,may,181,4,369,5,failure,no
C36916,cellular,12,may,206,2,329,6,failure,no
C36918,cellular,12,may,692,4,172,4,other,no
C36919,telephone,12,may,210,3,-1,0,,no
C36922,cellular,12,may,191,3,-1,0,,no
C36927,cellular,12,may,173,8,278,4,failure,no
C36928,cellular,12,may,541,2,330,2,other,no
C36929,telephone,12,may,89,2,-1,0,,no
C36933,cellular,12,may,158,2,-1,0,,no
C36934,telephone,12,may,472,2,351,1,failure,no
C36937,telephone,12,may,155,2,-1,0,,no
C36940,telephone,12,may,175,5,278,7,failure,no
C36942,cellular,12,may,134,4,-1,0,,no
C36944,cellular,12,may,235,2,361,2,failure,no
C36947,cellular,12,may,124,2,-1,0,,no
C36949,cellular,12,may,144,5,342,16,failure,no
C36950,cellular,12,may,177,2,-1,0,,no
C36952,telephone,12,may,185,3,-1,0,,no
C36953,cellular,12,may,285,3,287,8,failure,no
C36954,telephone,12,may,295,3,-1,0,,no
C36964,cellular,12,may,150,7,-1,0,,no
C36969,cellular,13,may,57,5,349,1,other,no
C36973,cellular,13,may,50,2,-1,0,,no
C36974,cellular,13,may,94,3,-1,0,,no
C36977,telephone,13,may,16,6,-1,0,,no
C36978,telephone,13,may,29,4,-1,0,,no
C36979,telephone,13,may,20,2,-1,0,,no
C36983,cellular,13,may,389,4,-1,0,,no
C36991,cellular,13,may,24,2,362,1,other,no
C36997,cellular,13,may,20,6,358,9,failure,no
C37003,cellular,13,may,136,2,-1,0,,no
C37008,cellular,13,may,211,3,345,3,failure,no
C37011,telephone,13,may,38,1,37,1,failure,no
C37016,cellular,13,may,259,1,370,3,failure,no
C37020,cellular,13,may,87,3,364,1,failure,no
C37031,cellular,13,may,217,1,287,2,failure,no
C37032,telephone,13,may,25,1,-1,0,,no
C37033,cellular,13,may,370,1,363,1,failure,no
C37034,cellular,13,may,201,1,-1,0,,no
C37041,cellular,13,may,329,1,-1,0,,no
C37043,cellular,13,may,68,2,363,2,failure,no
C37047,cellular,13,may,207,1,-1,0,,no
C37051,cellular,13,may,224,1,370,2,failure,no
C37055,cellular,13,may,29,6,348,4,other,no
C37057,cellular,13,may,95,1,357,1,failure,no
C37061,cellular,13,may,93,1,-1,0,,no
C37062,cellular,13,may,172,1,-1,0,,no
C37065,cellular,13,may,785,1,-1,0,,no
C37072,cellular,13,may,531,1,-1,0,,no
C37077,telephone,13,may,9,9,-1,0,,no
C37081,cellular,13,may,659,1,-1,0,,yes
C37083,cellular,13,may,113,1,-1,0,,no
C37088,cellular,13,may,240,1,-1,0,,no
C37091,cellular,13,may,296,1,-1,0,,no
C37094,cellular,13,may,570,1,-1,0,,yes
C37095,cellular,13,may,147,4,-1,0,,no
C37098,cellular,13,may,388,1,-1,0,,no
C37099,cellular,13,may,61,1,-1,0,,no
C37104,cellular,13,may,6,7,175,4,other,no
C37107,cellular,13,may,606,1,-1,0,,yes
C37120,cellular,13,may,93,1,301,1,failure,no
C37125,cellular,13,may,149,1,364,2,failure,no
C37128,cellular,13,may,67,2,-1,0,,no
C37132,cellular,13,may,275,1,370,2,failure,no
C37133,cellular,13,may,116,4,-1,0,,no
C37141,cellular,13,may,546,3,-1,0,,yes
C37142,cellular,13,may,104,1,-1,0,,no
C37144,telephone,13,may,119,3,371,3,failure,no
C37146,cellular,13,may,423,1,349,1,failure,no
C37147,cellular,13,may,315,1,364,2,failure,no
C37150,cellular,13,may,9,5,-1,0,,no
C37151,cellular,13,may,75,2,-1,0,,no
C37152,cellular,13,may,66,1,363,22,failure,no
C37153,telephone,13,may,157,3,-1,0,,no
C37155,cellular,13,may,7,6,-1,0,,no
C37156,cellular,13,may,101,1,-1,0,,no
C37157,cellular,13,may,127,1,-1,0,,no
C37163,telephone,13,may,18,1,-1,0,,no
C37165,cellular,13,may,109,1,-1,0,,no
C37172,cellular,13,may,589,1,-1,0,,no
C37174,cellular,13,may,172,1,370,1,failure,no
C37175,cellular,13,may,53,1,-1,0,,no
C37176,telephone,13,may,34,8,-1,0,,no
C37178,cellular,13,may,60,5,-1,0,,no
C37181,cellular,13,may,296,1,366,6,failure,no
C37190,telephone,13,may,80,1,343,10,failure,no
C37196,cellular,13,may,149,1,-1,0,,no
C37200,cellular,13,may,191,1,342,2,failure,no
C37209,cellular,13,may,324,2,-1,0,,no
C37210,cellular,13,may,64,5,336,11,other,no
C37212,telephone,13,may,421,3,-1,0,,no
C37216,cellular,13,may,296,1,-1,0,,no
C37218,cellular,13,may,337,3,330,6,other,no
C37224,cellular,13,may,184,1,364,1,failure,no
C37227,cellular,13,may,96,2,349,5,failure,no
C37234,cellular,13,may,201,1,344,7,failure,no
C37237,cellular,13,may,363,1,173,24,other,no
C37238,cellular,13,may,56,1,343,1,other,no
C37239,cellular,13,may,96,1,364,1,failure,no
C37241,cellular,13,may,8,5,-1,0,,no
C37243,cellular,13,may,459,1,-1,0,,yes
C37246,cellular,13,may,66,1,351,1,failure,no
C37252,cellular,13,may,152,1,348,1,failure,no
C37254,telephone,13,may,137,1,369,2,failure,no
C37256,cellular,13,may,165,1,300,1,failure,no
C37259,cellular,13,may,466,2,-1,0,,no
C37262,cellular,13,may,88,1,370,1,failure,no
C37263,cellular,13,may,157,1,-1,0,,no
C37268,telephone,13,may,104,1,-1,0,,no
C37275,cellular,13,may,364,2,-1,0,,no
C37279,cellular,13,may,197,2,-1,0,,no
C37285,cellular,13,may,143,1,352,5,failure,no
C37290,cellular,13,may,79,1,-1,0,,no
C37296,cellular,13,may,247,1,-1,0,,no
C37297,cellular,13,may,426,1,50,2,failure,no
C37300,cellular,13,may,135,1,364,2,failure,no
C37302,cellular,13,may,80,2,-1,0,,no
C37305,cellular,13,may,366,3,348,2,failure,yes
C37308,cellular,13,may,176,1,-1,0,,no
C37324,cellular,13,may,102,6,-1,0,,no
C37325,cellular,13,may,325,2,-1,0,,no
C37327,cellular,13,may,194,4,359,2,other,no
C37332,cellular,13,may,122,1,355,1,failure,no
C37337,telephone,13,may,622,3,-1,0,,yes
C37345,cellular,13,may,248,1,330,3,other,no
C37352,cellular,13,may,77,3,174,1,other,no
C37357,cellular,13,may,417,1,-1,0,,no
C37364,cellular,13,may,298,1,-1,0,,no
C37366,cellular,13,may,829,1,296,11,failure,yes
C37371,cellular,13,may,437,2,-1,0,,no
C37372,cellular,13,may,937,3,-1,0,,yes
C37373,cellular,13,may,37,3,302,3,other,no
C37374,cellular,13,may,193,3,344,1,other,no
C37378,cellular,13,may,1970,3,-1,0,,yes
C37380,cellular,13,may,195,2,357,2,failure,no
C37390,cellular,13,may,124,2,278,4,failure,no
C37392,cellular,13,may,252,5,-1,0,,no
C37396,cellular,13,may,482,2,-1,0,,yes
C37399,cellular,13,may,158,5,-1,0,,no
C37403,cellular,13,may,323,3,345,3,failure,no
C37410,cellular,13,may,65,2,-1,0,,no
C37414,cellular,13,may,537,5,303,2,failure,no
C37422,telephone,13,may,65,2,-1,0,,no
C37424,cellular,13,may,168,4,310,11,failure,no
C37426,cellular,13,may,307,2,-1,0,,no
C37427,cellular,13,may,45,4,-1,0,,no
C37430,cellular,13,may,318,3,303,2,failure,no
C37437,cellular,13,may,444,2,174,2,failure,no
C37443,cellular,13,may,220,4,370,2,other,no
C37448,cellular,13,may,65,2,299,3,other,no
C37449,cellular,13,may,76,7,13,6,success,no
C37453,cellular,13,may,378,2,359,1,failure,no
C37458,cellular,13,may,649,2,-1,0,,yes
C37460,cellular,13,may,237,2,363,2,other,no
C37463,cellular,13,may,102,2,-1,0,,no
C37466,cellular,13,may,281,3,-1,0,,no
C37470,telephone,13,may,259,3,-1,0,,no
C37479,cellular,13,may,531,2,-1,0,,yes
C37480,cellular,13,may,217,2,-1,0,,no
C37488,cellular,13,may,449,6,-1,0,,no
C37491,cellular,13,may,265,2,-1,0,,no
C37495,telephone,13,may,179,3,257,6,other,no
C37496,cellular,13,may,446,3,357,8,other,no
C37497,cellular,13,may,136,5,-1,0,,no
C37503,cellular,13,may,204,3,-1,0,,no
C37505,cellular,13,may,245,4,-1,0,,no
C37506,cellular,13,may,119,3,-1,0,,no
C37510,cellular,13,may,771,2,173,4,other,no
C37511,cellular,13,may,491,2,-1,0,,no
C37512,cellular,13,may,873,3,370,2,failure,yes
C37519,cellular,13,may,1130,2,-1,0,,yes
C37520,cellular,13,may,310,2,-1,0,,no
C37523,cellular,13,may,364,2,343,4,failure,no
C37524,cellular,13,may,36,9,173,1,failure,no
C37525,cellular,13,may,426,3,344,1,other,no
C37527,cellular,13,may,25,7,-1,0,,no
C37531,telephone,13,may,630,3,371,3,failure,no
C37536,cellular,14,may,68,3,-1,0,,no
C37537,cellular,14,may,65,3,-1,0,,no
C37538,cellular,14,may,115,3,-1,0,,no
C37542,cellular,14,may,24,7,302,1,failure,no
C37544,cellular,14,may,91,4,-1,0,,no
C37545,telephone,14,may,36,6,-1,0,,no
C37550,cellular,14,may,436,3,-1,0,,no
C37551,cellular,14,may,119,2,293,1,failure,no
C37556,telephone,14,may,536,3,-1,0,,no
C37557,cellular,14,may,102,3,-1,0,,no
C37564,telephone,14,may,18,6,365,11,failure,no
C37565,cellular,14,may,13,7,358,7,other,no
C37566,cellular,14,may,17,7,287,13,other,no
C37569,cellular,14,may,78,1,365,1,failure,no
C37574,cellular,14,may,94,1,-1,0,,no
C37575,cellular,14,may,722,2,344,1,success,yes
C37583,cellular,14,may,254,11,-1,0,,no
C37588,cellular,14,may,12,8,-1,0,,no
C37593,cellular,14,may,720,1,352,1,failure,no
C37600,cellular,14,may,21,2,-1,0,,no
C37603,cellular,14,may,91,1,-1,0,,no
C37606,cellular,14,may,182,1,-1,0,,no
C37607,cellular,14,may,46,1,-1,0,,no
C37609,cellular,14,may,127,1,-1,0,,no
C37611,cellular,14,may,161,1,332,8,failure,no
C37613,cellular,14,may,119,1,352,2,failure,no
C37615,cellular,14,may,362,1,287,13,failure,no
C37617,cellular,14,may,151,2,353,2,failure,no
C37620,cellular,14,may,291,1,364,1,other,no
C37626,cellular,14,may,201,1,350,2,failure,no
C37628,telephone,14,may,16,5,-1,0,,no
