발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2014,2014051411,50,주간,수,1,1,0,0,0,경기,고양시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,화물차,중형,942255,1962993,126.8452661,37.66463296
2014,2014052309,35,주간,금,1,1,0,0,0,인천,남동구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로내,승용차,대형,보행자,보행자,932136,1933066,126.7333079,37.39421397
2014,2014052217,10,주간,목,1,1,0,0,0,전북,순창군,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,중형,화물차,소형,953533,1716959,126.9879819,35.44734361
2014,2014053017,0,주간,금,1,2,1,0,0,경기,안산시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,승용차,중형,944134,1923190,126.8695915,37.30599931
2014,2014060611,40,주간,금,1,1,0,0,0,서울,강남구,차대사람,기타,기타,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,승용차,중형,보행자,보행자,961642,1943604,127.066091,37.49088966
2014,2014060602,40,야간,금,1,2,1,0,0,전북,군산시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,화물차,대형,승용차,중형,924780,1774718,126.6568206,35.95579504
2014,2014060601,0,야간,금,1,1,0,0,0,인천,남동구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,931063,1933796,126.7211186,37.40071423
2014,2014053116,50,주간,토,1,1,0,0,0,충남,아산시,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,이륜차,대형,954207,1864806,126.9868084,36.78027691
2014,2014061100,6,야간,수,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,대형,보행자,보행자,961503,1942304,127.0645867,37.47916642
2014,2014061114,10,주간,수,1,3,0,2,0,강원,홍천군,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,대형,건설기계,건설기계,1031209,1963726,127.8540974,37.67275166
2014,2014061120,18,야간,수,1,1,0,0,0,인천,강화군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,소형,보행자,보행자,904761,1963403,126.4201476,37.6652023
2014,2014061306,55,주간,금,1,2,1,0,0,경기,양주시,차대차,추돌,진행중 추돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,중형,승용차,소형,955474,1987710,126.9936246,37.88814131
2014,2014061113,30,주간,수,1,1,0,0,0,전남,해남군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,중형,화물차,중형,913889,1621677,126.5610589,34.58562018
2014,2014062804,35,야간,토,1,2,1,0,0,경남,통영시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,이륜차,소형,1084541,1651266,128.4247899,34.85254536
2014,2014061713,20,주간,화,1,1,0,0,0,충남,태안군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,보행자,보행자,892259,1862159,126.2927897,36.75053221
2014,2014061620,35,야간,월,1,1,0,0,0,전북,부안군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,자전거,자전거,화물차,중형,932328,1749147,126.7516437,35.73632687
2014,2014061810,40,주간,수,1,1,0,0,0,강원,춘천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1022114,1992055,127.75163,37.92812305
2014,2014061810,15,주간,수,1,1,0,0,0,전북,군산시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,원동기장치자전거,원동기장치자전거,승용차,중형,930158,1776360,126.7252648,35.98150947
2014,2014060920,48,야간,월,1,1,0,0,0,경기,이천시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1001168,1905057,127.513152,37.14422523
2014,2014022200,10,야간,토,1,1,0,0,0,서울,중구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,보행자,보행자,954759,1951936,126.9877181,37.5658478
2014,2014022122,54,야간,금,1,1,0,0,0,경북,구미시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,경형,보행자,보행자,1074874,1793364,128.3321609,36.13442553
2014,2014022111,15,주간,금,1,1,0,0,0,경기,안성시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,978125,1889306,127.2541412,37.00198681
2014,2014022414,35,주간,월,1,1,0,0,0,제주,제주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,0,0,909810,1501929,126.5289759,33.50543791
2014,2014022022,35,야간,목,1,1,0,0,0,제주,제주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,0,0,913701,1503428,126.5707186,33.5192778
2014,2014080713,12,주간,목,1,1,0,0,0,전북,부안군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,화물차,대형,933707,1747778,126.7670666,35.7241626
2014,2014030314,28,주간,월,2,2,0,0,0,전북,장수군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승용차,대형,0,0,1005109,1748129,127.556494,35.72946233
2014,2014052813,55,주간,수,1,2,1,0,0,경기,여주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,0,0,1006460,1915554,127.5728322,37.23882497
2014,2014042718,0,야간,일,1,2,1,0,0,경기,여주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,1007258,1923209,127.5819038,37.30782129
2014,2014091219,35,야간,금,1,5,3,1,0,충북,청주시,차대차,추돌,주정차중 추돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,화물차,소형,승용차,대형,992839,1850015,127.4240851,36.66873538
2014,2014122019,9,야간,토,2,2,0,0,0,경남,함양군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,1014421,1743289,127.6593764,35.68573081
2014,2014010808,0,주간,수,1,3,1,1,0,전남,순천시,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,중형,승용차,중형,1003145,1662810,127.5344484,34.96015552
2014,2014010807,10,주간,수,1,2,0,1,0,전남,목포시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,중형,보행자,보행자,900834,1645757,126.4159687,34.80151871
2014,2014010615,0,주간,월,1,1,0,0,0,인천,계양구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,대형,보행자,보행자,932701,1948206,126.7383074,37.5307109
2014,2014010618,15,야간,월,1,1,0,0,0,경남,사천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1045151,1668548,127.99486,35.01089383
2014,2014010606,50,주간,월,1,1,0,0,0,전북,전주시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,승용차,대형,보행자,보행자,967719,1757674,127.1426636,35.81500494
2014,2014010205,28,야간,목,1,1,0,0,0,경기,용인시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,976964,1914512,127.2403177,37.22917001
2014,2014010100,30,야간,수,1,1,0,0,0,전남,진도군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,이륜차,소형,887866,1606259,126.2793877,34.44409725
2014,2014010118,35,야간,수,1,1,0,0,0,강원,화천군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,0,0,1028689,2007219,127.8270506,38.06460877
2014,2014011506,10,주간,수,1,1,0,0,0,경남,김해시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,0,0,1119338,1700947,128.8125106,35.29692872
2014,2014011706,57,주간,금,1,2,0,1,0,경북,고령군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,보행자,보행자,1068360,1744487,128.2555674,35.69426668
2014,2014011707,5,주간,금,1,1,0,0,0,서울,관악구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,중형,보행자,보행자,948140,1943250,126.9133866,37.48703931
2014,2014011611,20,주간,목,1,1,0,0,0,경남,양산시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,과속,단일로,기타단일로,화물차,소형,자전거,자전거,1143510,1702378,129.0785288,35.30665052
2014,2014010918,8,야간,목,1,1,0,0,0,대구,달성군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,경형,보행자,보행자,1083570,1753697,128.4227646,35.77436201
2014,2014011018,50,야간,금,1,1,0,0,0,전남,목포시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,897780,1646791,126.3823955,34.81057478
2014,2014060801,28,야간,일,1,1,0,0,0,서울,용산구,차대사람,횡단중,횡단중,운전자법규위반,과속,기타/불명,기타/불명,승용차,중형,보행자,보행자,952615,1946957,126.9637644,37.52069197
2014,2014061901,17,야간,목,1,1,0,0,0,경기,안양시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,947529,1935578,126.9070218,37.4178551
2014,2014061823,0,야간,수,1,1,0,0,0,전북,전주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,과속,교차로,교차로부근,승용차,중형,이륜차,소형,970206,1759055,127.1701416,35.82753481
2014,2014061618,0,야간,월,1,1,0,0,0,전남,고흥군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,0,0,981162,1625057,127.2945067,34.61954007
2014,2014050814,27,주간,목,1,3,1,1,0,대전,동구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,고가도로위,고가도로위,이륜차,소형,화물차,소형,993460,1816258,127.4271187,36.34369686
2014,2014050919,4,야간,금,1,1,0,0,0,경기,부천시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,특수차,대형,자전거,자전거,936198,1947626,126.777934,37.52573204
2014,2014050800,40,야간,목,1,1,0,0,0,경남,진주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1054173,1689093,128.0950826,35.19570061
2014,2014050917,30,주간,금,1,1,0,0,0,광주,광산구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,소형,승용차,중형,934587,1683506,126.7818985,35.14465591
2014,2014051909,55,주간,월,1,1,0,0,0,서울,송파구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,자전거,자전거,968131,1944918,127.1394368,37.50298018
2014,2014051417,50,주간,수,1,1,0,0,0,강원,춘천시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1020719,1985802,127.7350627,37.87204035
2014,2014052400,10,야간,토,1,1,0,0,0,경북,안동시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,0,0,1086023,1840235,128.4612372,36.55600324
2014,2014052302,40,야간,금,1,1,0,0,0,서울,서대문구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,951562,1951014,126.9515808,37.55720379
2014,2014052107,50,주간,수,1,1,0,0,0,경남,거제시,차대사람,기타,기타,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,특수차,경형,보행자,보행자,1108587,1655923,128.6882052,34.89251041
2014,2014052109,49,주간,수,1,2,1,0,0,경북,의성군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,건설기계,건설기계,화물차,소형,1076143,1828971,128.3497374,36.45530635
2014,2014052201,0,야간,목,1,2,1,0,0,경기,안양시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,지하도로내,지하도로내,원동기장치자전거,원동기장치자전거,승용차,중형,949577,1933587,126.9289937,37.40109866
2014,2014052109,43,주간,수,1,1,0,0,0,세종,세종,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,0,0,982204,1842718,127.3010746,36.58209649
2014,2014052212,30,주간,목,1,1,0,0,0,전북,익산시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,0,0,953169,1789022,127.0038527,36.11276693
2014,2014053011,0,주간,금,1,1,0,0,0,전남,함평군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,0,0,911195,1672883,126.5262701,35.04708525
2014,2014052907,59,주간,목,1,1,0,0,0,충남,보령시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,보행자,보행자,922840,1828203,126.6389908,36.44830208
2014,2014060417,0,주간,수,1,1,0,0,0,경남,창원시(통합),차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,단일로,교량위,이륜차,소형,승용차,대형,1089280,1680328,128.4797397,35.11416746
2014,2014060513,3,주간,목,1,1,0,0,0,경남,김해시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,소형,보행자,보행자,1125936,1693390,128.8835043,35.2292915
2014,2014060215,0,주간,월,1,1,0,0,0,경기,포천시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,사발이,0,0,974460,1989529,127.2094764,37.90526662
2014,2014061202,21,야간,목,1,1,0,0,0,충북,청주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,0,0,998004,1844890,127.478141,36.60267955
2014,2014061215,50,주간,목,1,4,1,2,0,전남,나주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,931896,1666019,126.7537954,34.98680439
2014,2014071607,50,주간,수,1,1,0,0,0,광주,남구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,자전거,자전거,944981,1679859,126.8962401,35.11239429
2014,2014072202,10,야간,화,1,4,0,3,0,충북,청주시,차대차,기타,기타,운전자법규위반,과속,단일로,기타단일로,승용차,중형,승용차,경형,998977,1850777,127.4885742,36.65471735
2014,2014072219,35,야간,화,1,1,0,0,0,경북,경산시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,대형,보행자,보행자,1111922,1756994,128.738713,35.80302305
2014,2014072920,0,야간,화,1,1,0,0,0,전북,군산시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,승용차,소형,보행자,보행자,927360,1776963,126.6941749,35.98674115
2014,2014081902,0,야간,화,1,4,2,1,0,경기,성남시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,중형,0,0,965278,1929041,127.107906,37.35976896
2014,2014082013,20,주간,수,1,1,0,0,0,충북,충주시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,화물차,소형,보행자,보행자,1038086,1884595,127.927817,36.95900365
2014,2014080605,35,야간,수,1,2,0,1,0,인천,남동구,차대사람,기타,기타,운전자법규위반,과속,단일로,기타단일로,승용차,중형,보행자,보행자,929215,1941219,126.6995287,37.46747751
2014,2014080519,25,야간,화,1,1,0,0,0,충남,당진시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,화물차,대형,934686,1885378,126.7666462,36.96421639
2014,2014080608,40,주간,수,1,1,0,0,0,부산,해운대구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,소형,보행자,보행자,1150132,1693319,129.1496844,35.22402653
2014,2014080516,0,주간,화,1,2,0,1,0,전북,남원시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,0,0,992071,1728921,127.4125123,35.55625529
2014,2014080519,50,야간,화,1,1,0,0,0,서울,구로구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,보행자,보행자,940480,1944523,126.8266428,37.49805096
2014,2014080316,20,주간,일,1,3,0,2,0,경남,밀양시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,승용차,중형,1126191,1726891,128.8918789,35.5299509
2014,2014080818,0,야간,금,1,1,0,0,0,경남,창원시(통합),차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,0,0,1109021,1705517,128.6996731,35.33930527
2014,2014081512,0,주간,금,1,3,2,0,0,경기,남양주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,대형,승용차,소형,971662,1968154,127.1784854,37.71252979
2014,2014070811,25,주간,화,1,1,0,0,0,경북,경주시,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,중형,건설기계,건설기계,1176225,1754556,129.4495568,35.77161813
2014,2014070708,0,주간,월,1,3,2,0,0,경북,의성군,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,중형,화물차,소형,1099670,1812934,128.6101969,36.30859646
2014,2014070508,18,주간,토,1,1,0,0,0,충북,청주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,승합차,대형,이륜차,소형,995750,1860297,127.4523955,36.74072665
2014,2014070504,30,야간,토,1,1,0,0,0,경기,안양시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,화물차,소형,947519,1935497,126.9069145,37.41712446
2014,2014070407,57,주간,금,1,1,0,0,0,광주,동구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,승용차,소형,이륜차,소형,947350,1685601,126.9218695,35.1642953
2014,2014012112,2,주간,화,1,1,0,0,0,경기,안성시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,979341,1891474,127.2677486,37.02155741
2014,2014012313,47,주간,목,1,1,0,0,0,경기,양주시,차대사람,보도통행중,보도통행중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,화물차,대형,보행자,보행자,961706,1982506,127.0647724,37.84152199
2014,2014012314,10,주간,목,1,2,0,1,0,강원,원주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,0,0,1049710,1916376,128.0604901,37.24493043
2014,2014011919,40,야간,일,1,2,1,0,0,경기,동두천시,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,승용차,중형,960999,1987331,127.0564767,37.88497897
2014,2014011923,40,야간,일,1,1,0,0,0,광주,남구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,중형,이륜차,소형,945137,1681392,126.8978502,35.12622551
2014,2014011809,35,주간,토,1,1,0,0,0,인천,남동구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,자전거,자전거,930681,1933827,126.7168,37.40096513
2014,2014012006,20,주간,월,1,1,0,0,0,전남,목포시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,보행자,보행자,898070,1646436,126.3856087,34.80740317
2014,2014012922,30,야간,수,1,1,0,0,0,전남,목포시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승합차,대형,보행자,보행자,901572,1645844,126.4239591,34.80241019
2014,2014012502,43,야간,토,1,1,0,0,0,광주,북구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,947693,1694321,126.9250819,35.2429387
2014,2014012710,21,주간,월,1,1,0,0,0,전북,군산시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,대형,자전거,자전거,930066,1776430,126.7242382,35.98213394
2014,2014021205,40,야간,수,1,2,1,0,0,제주,서귀포시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,소형,0,0,918891,1475019,126.6295157,33.2634991
2014,2014021212,40,주간,수,1,1,0,0,0,전남,구례군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,994353,1702064,127.4378779,35.31410709
2014,2014020915,0,주간,일,1,1,0,0,0,충남,태안군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,0,0,892466,1862793,126.295274,36.75713778
2014,2014020907,35,주간,일,1,1,0,0,0,전북,군산시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,보행자,보행자,938040,1772442,126.8129974,35.94672003
2014,2014020822,25,야간,토,1,1,0,0,0,전남,영광군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,소형,보행자,보행자,904499,1707219,126.448879,35.35603433
2014,2014021200,10,야간,수,1,2,1,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,승용차,중형,보행자,보행자,959989,1919912,127.0486745,37.27727018
2014,2014022323,57,야간,일,1,1,0,0,0,경기,의정부시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,화물차,대형,958943,1970053,127.0340758,37.72916372
2014,2014022406,30,주간,월,1,1,0,0,0,울산,남구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1160964,1729883,129.2758706,35.55188072
2014,2014022220,10,야간,토,1,1,0,0,0,충남,논산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,962553,1800457,127.0834554,36.20053982
2014,2014090203,40,야간,화,1,3,1,1,0,충남,서천군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,승용차,중형,926352,1789466,126.6818285,36.09937955
2014,2014090607,15,주간,토,1,5,4,0,0,전북,익산시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,0,0,964281,1783096,127.1034644,36.04408634
2014,2014101222,45,야간,일,1,1,0,0,0,충남,천안시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,970964,1870685,127.189166,36.88559995
2014,2014010719,0,야간,화,1,1,0,0,0,경북,경산시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,소형,승용차,중형,1115209,1765526,128.7763159,35.87954971
2014,2014012122,20,야간,화,1,1,0,0,0,충북,옥천군,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로내,화물차,대형,보행자,보행자,1006696,1812101,127.5745841,36.30621858
2014,2014012213,40,주간,수,1,9,1,7,0,충북,충주시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,소형,화물차,소형,1028973,1886143,127.8255125,36.97328252
2014,2014072118,48,야간,월,1,1,0,0,0,경기,성남시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,961634,1929240,127.0667473,37.36141912
2014,2014072123,48,야간,월,1,3,0,2,0,전남,영광군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,화물차,중형,913797,1699796,126.5519848,35.2899573
2014,2014071411,0,주간,월,1,1,0,0,0,충남,논산시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,961802,1793558,127.0754374,36.13831294
2014,2014071005,45,야간,목,1,1,0,0,0,전북,임실군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,0,0,968869,1739488,127.156099,35.65107382
2014,2014071820,55,야간,금,1,1,0,0,0,대구,달서구,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,승용차,중형,1088625,1762267,128.4814936,35.85293858
2014,2014072102,25,야간,월,1,3,2,0,0,경기,여주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,원동기장치자전거,원동기장치자전거,0,0,1012988,1921700,127.6465382,37.29415684
2014,2014071802,30,야간,금,1,1,0,0,0,경기,용인시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,승합차,중형,승용차,대형,964217,1924664,127.0961364,37.32027573
2014,2014072913,0,주간,화,1,1,0,0,0,충북,충주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승용차,중형,0,0,1023378,1900795,127.7631086,37.10551536
2014,2014081912,25,주간,화,1,1,0,0,0,서울,용산구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,건설기계,건설기계,승용차,중형,955421,1948675,126.9954133,37.53631667
2014,2014081911,25,주간,화,1,2,1,0,0,전남,광양시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,화물차,소형,화물차,대형,1007272,1662927,127.5796541,34.96118934
2014,2014080613,0,주간,수,1,1,0,0,0,대전,서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,988543,1815164,127.3723402,36.33378802
2014,2014080416,33,주간,월,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,대형,보행자,보행자,962933,1943615,127.080694,37.49104154
2014,2014080400,55,야간,월,1,1,0,0,0,경기,이천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,992456,1921803,127.414883,37.29514539
